dataset,seed,shift_type,severity,pipeline,roc_auc
diabetes,19,important,0.6,A,0.7812962962962964
diabetes,19,important,0.6,B,0.7851851851851851
diabetes,19,important,0.8,A,0.7168518518518519
diabetes,19,important,0.8,B,0.7835185185185185
diabetes,19,important,1.0,A,0.6459259259259259
diabetes,19,important,1.0,B,0.77
diabetes,19,random,0.2,A,0.8133333333333334
diabetes,19,random,0.2,B,0.8105555555555556
diabetes,19,random,0.4,A,0.7985185185185185
diabetes,19,random,0.4,B,0.8018518518518518
diabetes,19,random,0.6,A,0.8040740740740742
diabetes,19,random,0.6,B,0.7924074074074074
diabetes,19,random,0.8,A,0.762962962962963
diabetes,19,random,0.8,B,0.7598148148148148
diabetes,19,random,1.0,A,0.6387037037037037
diabetes,19,random,1.0,B,0.681111111111111
ilpd,0,important,0.2,A,0.6541459957476967
ilpd,0,important,0.2,B,0.684975194897236
ilpd,0,important,0.4,A,0.5974486180014175
ilpd,0,important,0.4,B,0.611268603827073
ilpd,0,important,0.6,A,0.6467044649184974
ilpd,0,important,0.6,B,0.6626506024096386
ilpd,0,important,0.8,A,0.6431608788093551
ilpd,0,important,0.8,B,0.6909992912827781
ilpd,0,important,1.0,A,0.5673281360737066
ilpd,0,important,1.0,B,0.5726435152374203
ilpd,0,random,0.2,A,0.6562721474131822
ilpd,0,random,0.2,B,0.6725726435152375
ilpd,0,random,0.4,A,0.6293408929836994
ilpd,0,random,0.4,B,0.6959603118355776
ilpd,0,random,0.6,A,0.6314670446491849
ilpd,0,random,0.6,B,0.6576895818568391
ilpd,0,random,0.8,A,0.6484762579730686
ilpd,0,random,0.8,B,0.6381998582565556
ilpd,0,random,1.0,A,0.5690999291282778
ilpd,0,random,1.0,B,0.6576895818568391
ilpd,1,important,0.2,A,0.6601700921332389
ilpd,1,important,0.2,B,0.6534372785258682
ilpd,1,important,0.4,A,0.6208362863217576
ilpd,1,important,0.4,B,0.6399716513111269
ilpd,1,important,0.6,A,0.6190644932671864
ilpd,1,important,0.6,B,0.6725726435152374
ilpd,1,important,0.8,A,0.6431608788093551
ilpd,1,important,0.8,B,0.6353649893692417
ilpd,1,important,1.0,A,0.5829199149539334
ilpd,1,important,1.0,B,0.5946137491141035
ilpd,1,random,0.2,A,0.6580439404677534
ilpd,1,random,0.2,B,0.6839121190644932
ilpd,1,random,0.4,A,0.6279234585400426
ilpd,1,random,0.4,B,0.6495393338058115
ilpd,1,random,0.6,A,0.6396172927002127
ilpd,1,random,0.6,B,0.6938341601700921
ilpd,1,random,0.8,A,0.6470588235294118
ilpd,1,random,0.8,B,0.6059532246633593
ilpd,1,random,1.0,A,0.5843373493975903
ilpd,1,random,1.0,B,0.6162296243798724
ilpd,2,important,0.2,A,0.6530829199149539
ilpd,2,important,0.2,B,0.6630049610205528
ilpd,2,important,0.4,A,0.6218993621545004
ilpd,2,important,0.4,B,0.568036853295535
ilpd,2,important,0.6,A,0.6332388377037562
ilpd,2,important,0.6,B,0.6615875265768959
ilpd,2,important,0.8,A,0.6389085754783841
ilpd,2,important,0.8,B,0.6938341601700921
ilpd,2,important,1.0,A,0.5903614457831325
ilpd,2,important,1.0,B,0.6293408929836996
ilpd,2,random,0.2,A,0.6378454996456414
ilpd,2,random,0.2,B,0.7087172218284904
ilpd,2,random,0.4,A,0.6300496102055281
ilpd,2,random,0.4,B,0.6948972360028349
ilpd,2,random,0.6,A,0.6116229624379872
ilpd,2,random,0.6,B,0.6881644223954642
ilpd,2,random,0.8,A,0.6112686038270729
ilpd,2,random,0.8,B,0.608433734939759
ilpd,2,random,1.0,A,0.5829199149539335
ilpd,2,random,1.0,B,0.6615875265768958
ilpd,3,important,0.2,A,0.6637136782423814
ilpd,3,important,0.2,B,0.7016300496102055
ilpd,3,important,0.4,A,0.5882352941176471
ilpd,3,important,0.4,B,0.6148121899362154
ilpd,3,important,0.6,A,0.593905031892275
ilpd,3,important,0.6,B,0.6580439404677534
ilpd,3,important,0.8,A,0.6413890857547838
ilpd,3,important,0.8,B,0.6909992912827781
ilpd,3,important,1.0,A,0.5265768958185684
ilpd,3,important,1.0,B,0.6304039688164422
ilpd,3,random,0.2,A,0.6381998582565557
ilpd,3,random,0.2,B,0.6807228915662651
ilpd,3,random,0.4,A,0.6077250177179305
ilpd,3,random,0.4,B,0.7076541459957477
ilpd,3,random,0.6,A,0.592487597448618
ilpd,3,random,0.6,B,0.684975194897236
ilpd,3,random,0.8,A,0.6208362863217576
ilpd,3,random,0.8,B,0.628632175761871
ilpd,3,random,1.0,A,0.5963855421686747
ilpd,3,random,1.0,B,0.6778880226789511
ilpd,4,important,0.2,A,0.6729270021261516
ilpd,4,important,0.2,B,0.6605244507441531
ilpd,4,important,0.4,A,0.6218993621545004
ilpd,4,important,0.4,B,0.6204819277108433
ilpd,4,important,0.6,A,0.6133947554925584
ilpd,4,important,0.6,B,0.6902905740609496
ilpd,4,important,0.8,A,0.6530829199149539
ilpd,4,important,0.8,B,0.6810772501771791
ilpd,4,important,1.0,A,0.5839829907866761
ilpd,4,important,1.0,B,0.6017009213323884
ilpd,4,random,0.2,A,0.6644223954642098
ilpd,4,random,0.2,B,0.663359319631467
ilpd,4,random,0.4,A,0.648830616583983
ilpd,4,random,0.4,B,0.6651311126860382
ilpd,4,random,0.6,A,0.6293408929836994
ilpd,4,random,0.6,B,0.7044649184975195
ilpd,4,random,0.8,A,0.6293408929836996
ilpd,4,random,0.8,B,0.627214741318214
ilpd,4,random,1.0,A,0.5836286321757619
ilpd,4,random,1.0,B,0.6428065201984408
ilpd,5,important,0.2,A,0.6605244507441531
ilpd,5,important,0.2,B,0.6491849751948973
ilpd,5,important,0.4,A,0.6268603827072997
ilpd,5,important,0.4,B,0.5772501771793055
ilpd,5,important,0.6,A,0.6520198440822111
ilpd,5,important,0.6,B,0.7108433734939759
ilpd,5,important,0.8,A,0.6410347271438696
ilpd,5,important,0.8,B,0.6495393338058115
ilpd,5,important,1.0,A,0.5563430191353649
ilpd,5,important,1.0,B,0.682140326009922
ilpd,5,random,0.2,A,0.6537916371367823
ilpd,5,random,0.2,B,0.6626506024096386
ilpd,5,random,0.4,A,0.6495393338058114
ilpd,5,random,0.4,B,0.6495393338058115
ilpd,5,random,0.6,A,0.6392629340892984
ilpd,5,random,0.6,B,0.6045357902197023
ilpd,5,random,0.8,A,0.632884479092842
ilpd,5,random,0.8,B,0.5992204110559887
ilpd,5,random,1.0,A,0.5811481218993622
ilpd,5,random,1.0,B,0.667611622962438
ilpd,6,important,0.2,A,0.682140326009922
ilpd,6,important,0.2,B,0.6630049610205527
ilpd,6,important,0.4,A,0.6445783132530121
ilpd,6,important,0.4,B,0.5963855421686747
ilpd,6,important,0.6,A,0.6335931963146704
ilpd,6,important,0.6,B,0.6481218993621545
ilpd,6,important,0.8,A,0.6431608788093551
ilpd,6,important,0.8,B,0.632884479092842
ilpd,6,important,1.0,A,0.5634301913536499
ilpd,6,important,1.0,B,0.5829199149539334
ilpd,6,random,0.2,A,0.669029057406095
ilpd,6,random,0.2,B,0.7058823529411765
ilpd,6,random,0.4,A,0.6339475549255847
ilpd,6,random,0.4,B,0.6279234585400425
ilpd,6,random,0.6,A,0.6130403968816442
ilpd,6,random,0.6,B,0.6768249468462083
ilpd,6,random,0.8,A,0.627214741318214
ilpd,6,random,0.8,B,0.6559177888022679
ilpd,6,random,1.0,A,0.6119773210489015
ilpd,6,random,1.0,B,0.6651311126860382
ilpd,7,important,0.2,A,0.6385542168674698
ilpd,7,important,0.2,B,0.6321757618710134
ilpd,7,important,0.4,A,0.5903614457831325
ilpd,7,important,0.4,B,0.6190644932671864
ilpd,7,important,0.6,A,0.5931963146704464
ilpd,7,important,0.6,B,0.6871013465627215
ilpd,7,important,0.8,A,0.6456413890857547
ilpd,7,important,0.8,B,0.6445783132530121
ilpd,7,important,1.0,A,0.5637845499645642
ilpd,7,important,1.0,B,0.5747696669029057
ilpd,7,random,0.2,A,0.6233167965981573
ilpd,7,random,0.2,B,0.6948972360028348
ilpd,7,random,0.4,A,0.6119773210489015
ilpd,7,random,0.4,B,0.7264351523742028
ilpd,7,random,0.6,A,0.5978029766123316
ilpd,7,random,0.6,B,0.6396172927002125
ilpd,7,random,0.8,A,0.6208362863217576
ilpd,7,random,0.8,B,0.592487597448618
ilpd,7,random,1.0,A,0.5701630049610206
ilpd,7,random,1.0,B,0.620127569099929
ilpd,8,important,0.2,A,0.6732813607370659
ilpd,8,important,0.2,B,0.6279234585400425
ilpd,8,important,0.4,A,0.5974486180014174
ilpd,8,important,0.4,B,0.6413890857547839
ilpd,8,important,0.6,A,0.6413890857547838
ilpd,8,important,0.6,B,0.6966690290574061
ilpd,8,important,0.8,A,0.6654854712969525
ilpd,8,important,0.8,B,0.6715095676824947
ilpd,8,important,1.0,A,0.5659107016300496
ilpd,8,important,1.0,B,0.5382707299787385
ilpd,8,random,0.2,A,0.6314670446491849
ilpd,8,random,0.2,B,0.6775336640680368
ilpd,8,random,0.4,A,0.6343019135364989
ilpd,8,random,0.4,B,0.6708008504606662
ilpd,8,random,0.6,A,0.6020552799433027
ilpd,8,random,0.6,B,0.6725726435152375
ilpd,8,random,0.8,A,0.6360737065910702
ilpd,8,random,0.8,B,0.5712260807937632
ilpd,8,random,1.0,A,0.5967399007795889
ilpd,8,random,1.0,B,0.6208362863217577
ilpd,9,important,0.2,A,0.6335931963146704
ilpd,9,important,0.2,B,0.6396172927002126
ilpd,9,important,0.4,A,0.635719347980156
ilpd,9,important,0.4,B,0.5963855421686747
ilpd,9,important,0.6,A,0.6545003543586109
ilpd,9,important,0.6,B,0.6123316796598157
ilpd,9,important,0.8,A,0.6449326718639263
ilpd,9,important,0.8,B,0.6683203401842664
ilpd,9,important,1.0,A,0.5559886605244507
ilpd,9,important,1.0,B,0.6165839829907866
ilpd,9,random,0.2,A,0.6523742026931254
ilpd,9,random,0.2,B,0.6686746987951807
ilpd,9,random,0.4,A,0.6215450035435861
ilpd,9,random,0.4,B,0.6828490432317504
ilpd,9,random,0.6,A,0.6396172927002127
ilpd,9,random,0.6,B,0.6506024096385542
ilpd,9,random,0.8,A,0.6445783132530121
ilpd,9,random,0.8,B,0.5588235294117647
ilpd,9,random,1.0,A,0.5978029766123316
ilpd,9,random,1.0,B,0.5946137491141034
ilpd,10,important,0.2,A,0.667611622962438
ilpd,10,important,0.2,B,0.6764705882352942
ilpd,10,important,0.4,A,0.6289865343727852
ilpd,10,important,0.4,B,0.6158752657689582
ilpd,10,important,0.6,A,0.6190644932671865
ilpd,10,important,0.6,B,0.7189936215450036
ilpd,10,important,0.8,A,0.6374911410347271
ilpd,10,important,0.8,B,0.6527285613040397
ilpd,10,important,1.0,A,0.553508150248051
ilpd,10,important,1.0,B,0.5768958185683912
ilpd,10,random,0.2,A,0.6282778171509568
ilpd,10,random,0.2,B,0.666194188518781
ilpd,10,random,0.4,A,0.6243798724309001
ilpd,10,random,0.4,B,0.6902905740609497
ilpd,10,random,0.6,A,0.6339475549255846
ilpd,10,random,0.6,B,0.6381998582565556
ilpd,10,random,0.8,A,0.6201275690999292
ilpd,10,random,0.8,B,0.615520907158044
ilpd,10,random,1.0,A,0.5836286321757619
ilpd,10,random,1.0,B,0.6548547129695251
ilpd,11,important,0.2,A,0.6757618710134656
ilpd,11,important,0.2,B,0.6793054571226081
ilpd,11,important,0.4,A,0.6009922041105599
ilpd,11,important,0.4,B,0.5875265768958186
ilpd,11,important,0.6,A,0.6420978029766123
ilpd,11,important,0.6,B,0.6980864635010631
ilpd,11,important,0.8,A,0.6470588235294117
ilpd,11,important,0.8,B,0.6484762579730687
ilpd,11,important,1.0,A,0.5786676116229625
ilpd,11,important,1.0,B,0.5956768249468463
ilpd,11,random,0.2,A,0.645995747696669
ilpd,11,random,0.2,B,0.6888731396172927
ilpd,11,random,0.4,A,0.6477675407512402
ilpd,11,random,0.4,B,0.6977321048901488
ilpd,11,random,0.6,A,0.6002834868887315
ilpd,11,random,0.6,B,0.6803685329553508
ilpd,11,random,0.8,A,0.6555634301913537
ilpd,11,random,0.8,B,0.647413182140326
ilpd,11,random,1.0,A,0.5854004252303331
ilpd,11,random,1.0,B,0.6449326718639263
ilpd,12,important,0.2,A,0.6739900779588944
ilpd,12,important,0.2,B,0.6941885187810064
ilpd,12,important,0.4,A,0.6091424521615875
ilpd,12,important,0.4,B,0.6017009213323883
ilpd,12,important,0.6,A,0.6339475549255847
ilpd,12,important,0.6,B,0.6123316796598157
ilpd,12,important,0.8,A,0.6488306165839829
ilpd,12,important,0.8,B,0.65024805102764
ilpd,12,important,1.0,A,0.569454287739192
ilpd,12,important,1.0,B,0.6017009213323884
ilpd,12,random,0.2,A,0.6633593196314671
ilpd,12,random,0.2,B,0.68781006378455
ilpd,12,random,0.4,A,0.6481218993621545
ilpd,12,random,0.4,B,0.669029057406095
ilpd,12,random,0.6,A,0.6172927002126152
ilpd,12,random,0.6,B,0.6491849751948973
ilpd,12,random,0.8,A,0.6360737065910702
ilpd,12,random,0.8,B,0.6399716513111269
ilpd,12,random,1.0,A,0.5744153082919914
ilpd,12,random,1.0,B,0.6534372785258682
ilpd,13,important,0.2,A,0.6573352232459249
ilpd,13,important,0.2,B,0.6785967399007796
ilpd,13,important,0.4,A,0.6172927002126151
ilpd,13,important,0.4,B,0.627214741318214
ilpd,13,important,0.6,A,0.6413890857547838
ilpd,13,important,0.6,B,0.6569808646350107
ilpd,13,important,0.8,A,0.6552090715804394
ilpd,13,important,0.8,B,0.6541459957476966
ilpd,13,important,1.0,A,0.5598866052445074
ilpd,13,important,1.0,B,0.5613040396881643
ilpd,13,random,0.2,A,0.6676116229624379
ilpd,13,random,0.2,B,0.6977321048901488
ilpd,13,random,0.4,A,0.6318214032600992
ilpd,13,random,0.4,B,0.6672572643515238
ilpd,13,random,0.6,A,0.6169383416017009
ilpd,13,random,0.6,B,0.5995747696669029
ilpd,13,random,0.8,A,0.6399716513111269
ilpd,13,random,0.8,B,0.5995747696669029
ilpd,13,random,1.0,A,0.592487597448618
ilpd,13,random,1.0,B,0.6534372785258682
ilpd,14,important,0.2,A,0.65024805102764
ilpd,14,important,0.2,B,0.6601700921332389
ilpd,14,important,0.4,A,0.6282778171509568
ilpd,14,important,0.4,B,0.5655563430191354
ilpd,14,important,0.6,A,0.6155209071580439
ilpd,14,important,0.6,B,0.69950389794472
ilpd,14,important,0.8,A,0.6438695960311835
ilpd,14,important,0.8,B,0.6247342310418142
ilpd,14,important,1.0,A,0.5198440822111978
ilpd,14,important,1.0,B,0.6119773210489015
ilpd,14,random,0.2,A,0.6608788093550673
ilpd,14,random,0.2,B,0.6583982990786676
ilpd,14,random,0.4,A,0.6289865343727853
ilpd,14,random,0.4,B,0.6782423812898654
ilpd,14,random,0.6,A,0.6052445074415308
ilpd,14,random,0.6,B,0.6399716513111268
ilpd,14,random,0.8,A,0.6311126860382708
ilpd,14,random,0.8,B,0.6180014174344437
ilpd,14,random,1.0,A,0.5815024805102764
ilpd,14,random,1.0,B,0.6063075832742736
ilpd,15,important,0.2,A,0.6658398299078668
ilpd,15,important,0.2,B,0.6768249468462083
ilpd,15,important,0.4,A,0.6024096385542168
ilpd,15,important,0.4,B,0.6002834868887313
ilpd,15,important,0.6,A,0.6123316796598157
ilpd,15,important,0.6,B,0.6272147413182141
ilpd,15,important,0.8,A,0.6254429482636428
ilpd,15,important,0.8,B,0.6853295535081503
ilpd,15,important,1.0,A,0.5581148121899362
ilpd,15,important,1.0,B,0.625797306874557
ilpd,15,random,0.2,A,0.6800141743444366
ilpd,15,random,0.2,B,0.679305457122608
ilpd,15,random,0.4,A,0.6328844790928421
ilpd,15,random,0.4,B,0.6814316087880935
ilpd,15,random,0.6,A,0.6307583274273565
ilpd,15,random,0.6,B,0.6601700921332389
ilpd,15,random,0.8,A,0.6353649893692417
ilpd,15,random,0.8,B,0.615520907158044
ilpd,15,random,1.0,A,0.5836286321757618
ilpd,15,random,1.0,B,0.69950389794472
ilpd,16,important,0.2,A,0.667611622962438
ilpd,16,important,0.2,B,0.6998582565556344
ilpd,16,important,0.4,A,0.6204819277108434
ilpd,16,important,0.4,B,0.6417434443656981
ilpd,16,important,0.6,A,0.6502480510276399
ilpd,16,important,0.6,B,0.6913536498936924
ilpd,16,important,0.8,A,0.6442239546420978
ilpd,16,important,0.8,B,0.7058823529411765
ilpd,16,important,1.0,A,0.5733522324592487
ilpd,16,important,1.0,B,0.6066619418851877
ilpd,16,random,0.2,A,0.6498936924167258
ilpd,16,random,0.2,B,0.721119773210489
ilpd,16,random,0.4,A,0.6282778171509568
ilpd,16,random,0.4,B,0.7448618001417434
ilpd,16,random,0.6,A,0.6066619418851877
ilpd,16,random,0.6,B,0.6456413890857547
ilpd,16,random,0.8,A,0.6360737065910702
ilpd,16,random,0.8,B,0.6722182849043232
ilpd,16,random,1.0,A,0.6027639971651311
ilpd,16,random,1.0,B,0.6871013465627215
ilpd,17,important,0.2,A,0.6289865343727852
ilpd,17,important,0.2,B,0.6598157335223246
ilpd,17,important,0.4,A,0.6112686038270729
ilpd,17,important,0.4,B,0.6226080793763288
ilpd,17,important,0.6,A,0.6304039688164422
ilpd,17,important,0.6,B,0.6254429482636428
ilpd,17,important,0.8,A,0.6133947554925584
ilpd,17,important,0.8,B,0.6339475549255847
ilpd,17,important,1.0,A,0.5683912119064493
ilpd,17,important,1.0,B,0.6063075832742735
ilpd,17,random,0.2,A,0.6265060240963856
ilpd,17,random,0.2,B,0.6654854712969525
ilpd,17,random,0.4,A,0.6137491141034728
ilpd,17,random,0.4,B,0.631467044649185
ilpd,17,random,0.6,A,0.6208362863217576
ilpd,17,random,0.6,B,0.6548547129695252
ilpd,17,random,0.8,A,0.6530829199149539
ilpd,17,random,0.8,B,0.6148121899362154
ilpd,17,random,1.0,A,0.5641389085754784
ilpd,17,random,1.0,B,0.663359319631467
ilpd,18,important,0.2,A,0.6573352232459249
ilpd,18,important,0.2,B,0.6711552090715804
ilpd,18,important,0.4,A,0.6119773210489015
ilpd,18,important,0.4,B,0.6452870304748406
ilpd,18,important,0.6,A,0.6587526576895819
ilpd,18,important,0.6,B,0.6622962437987243
ilpd,18,important,0.8,A,0.6449326718639263
ilpd,18,important,0.8,B,0.6403260099220411
ilpd,18,important,1.0,A,0.5517363571934798
ilpd,18,important,1.0,B,0.6293408929836996
ilpd,18,random,0.2,A,0.6350106307583273
ilpd,18,random,0.2,B,0.669029057406095
ilpd,18,random,0.4,A,0.6534372785258682
ilpd,18,random,0.4,B,0.6885187810063784
ilpd,18,random,0.6,A,0.6261516654854713
ilpd,18,random,0.6,B,0.6304039688164422
ilpd,18,random,0.8,A,0.6498936924167258
ilpd,18,random,0.8,B,0.6130403968816442
ilpd,18,random,1.0,A,0.5914245216158753
ilpd,18,random,1.0,B,0.6360737065910701
ilpd,19,important,0.2,A,0.647413182140326
ilpd,19,important,0.2,B,0.6651311126860383
ilpd,19,important,0.4,A,0.6002834868887315
ilpd,19,important,0.4,B,0.6169383416017009
ilpd,19,important,0.6,A,0.6172927002126152
ilpd,19,important,0.6,B,0.6559177888022678
ilpd,19,important,0.8,A,0.6481218993621545
ilpd,19,important,0.8,B,0.6948972360028348
ilpd,19,important,1.0,A,0.536144578313253
ilpd,19,important,1.0,B,0.5758327427356484
ilpd,19,random,0.2,A,0.6371367824238129
ilpd,19,random,0.2,B,0.6615875265768958
ilpd,19,random,0.4,A,0.6194188518781006
ilpd,19,random,0.4,B,0.6598157335223246
ilpd,19,random,0.6,A,0.6180014174344436
ilpd,19,random,0.6,B,0.6718639262934089
ilpd,19,random,0.8,A,0.6350106307583275
ilpd,19,random,0.8,B,0.6165839829907866
ilpd,19,random,1.0,A,0.6024096385542169
ilpd,19,random,1.0,B,0.6240255138199858
jungle_chess,0,important,0.2,A,0.9106842067994366
jungle_chess,0,important,0.2,B,0.964693293912362
jungle_chess,0,important,0.4,A,0.8640417470679148
jungle_chess,0,important,0.4,B,0.9365043724626908
jungle_chess,0,important,0.6,A,0.8182424074372051
jungle_chess,0,important,0.6,B,0.9043333860817917
jungle_chess,0,important,0.8,A,0.7553551827727675
jungle_chess,0,important,0.8,B,0.8401661089607325
jungle_chess,0,important,1.0,A,0.6927764805000668
jungle_chess,0,important,1.0,B,0.7816344028127821
jungle_chess,0,random,0.2,A,0.9202206768390243
jungle_chess,0,random,0.2,B,0.9712765774109121
jungle_chess,0,random,0.4,A,0.8847670543549299
jungle_chess,0,random,0.4,B,0.9436533703920116
jungle_chess,0,random,0.6,A,0.8123197368321602
jungle_chess,0,random,0.6,B,0.9132058622582105
jungle_chess,0,random,0.8,A,0.7680202280640908
jungle_chess,0,random,0.8,B,0.8526803117218287
jungle_chess,0,random,1.0,A,0.6949365045231035
jungle_chess,0,random,1.0,B,0.7909106888999258
jungle_chess,1,important,0.2,A,0.9080033674486887
jungle_chess,1,important,0.2,B,0.9656772413967697
jungle_chess,1,important,0.4,A,0.8615001559077436
jungle_chess,1,important,0.4,B,0.9367412050066605
jungle_chess,1,important,0.6,A,0.8164438362437453
jungle_chess,1,important,0.6,B,0.9057680325022748
jungle_chess,1,important,0.8,A,0.7531263637378771
jungle_chess,1,important,0.8,B,0.8393635405087904
jungle_chess,1,important,1.0,A,0.6933255943453817
jungle_chess,1,important,1.0,B,0.7833260990220682
jungle_chess,1,random,0.2,A,0.9182497759519036
jungle_chess,1,random,0.2,B,0.9706153948605477
jungle_chess,1,random,0.4,A,0.8824225371517479
jungle_chess,1,random,0.4,B,0.9446526236990279
jungle_chess,1,random,0.6,A,0.8111447546038111
